order_id,item_id,product_id,quantity,list_price,discount,net_price
484,4,6,1,469.99,0.2,375.992
485,1,13,1,269.99,0.1,242.991
485,2,26,2,599.99,0.05,569.99
486,1,9,1,2999.99,0.07,2789.991
486,2,23,2,299.99,0.05,284.99
487,1,6,1,469.99,0.2,375.992
488,1,13,2,269.99,0.07,251.091
488,2,23,2,299.99,0.05,284.99
488,3,22,1,269.99,0.05,256.49
489,1,8,2,1799.99,0.1,1619.991
490,1,12,1,549.99,0.1,494.991
490,2,23,1,299.99,0.05,284.99
490,3,14,1,269.99,0.1,242.991
490,4,13,2,269.99,0.07,251.091
491,1,9,2,2999.99,0.2,2399.992
491,2,21,2,269.99,0.05,256.49
491,3,15,2,529.99,0.05,503.49
492,1,6,1,469.99,0.1,422.991
492,2,22,2,269.99,0.1,242.991
492,3,26,1,599.99,0.05,569.99
493,1,15,1,529.99,0.05,503.49
493,2,18,2,449.0,0.05,426.55
493,3,26,1,599.99,0.05,569.99
494,1,23,1,299.99,0.1,269.991
495,1,22,1,269.99,0.2,215.992
495,2,9,1,2999.99,0.05,2849.99
496,1,23,1,299.99,0.2,239.992
496,2,13,1,269.99,0.1,242.991
496,3,21,2,269.99,0.2,215.992
497,1,25,2,499.99,0.07,464.991
498,1,24,1,549.99,0.07,511.491
498,2,21,1,269.99,0.1,242.991
498,3,10,1,1549.0,0.07,1440.57
499,1,11,1,1680.99,0.2,1344.792
499,2,15,1,529.99,0.07,492.891
499,3,14,2,269.99,0.2,215.992
499,4,20,2,599.99,0.1,539.991
500,1,12,2,549.99,0.05,522.49
500,2,14,1,269.99,0.2,215.992
501,1,19,2,449.0,0.05,426.55
501,2,8,1,1799.99,0.07,1673.991
501,3,14,1,269.99,0.1,242.991
501,4,23,2,299.99,0.07,278.991
502,1,13,1,269.99,0.05,256.49
503,1,13,2,269.99,0.07,251.091
503,2,10,1,1549.0,0.05,1471.55
504,1,24,2,549.99,0.1,494.991
504,2,2,2,749.99,0.05,712.49
505,1,26,1,599.99,0.2,479.992
506,1,25,1,499.99,0.1,449.991
506,2,7,1,3999.99,0.07,3719.991
507,1,11,2,1680.99,0.05,1596.94
507,2,13,2,269.99,0.07,251.091
507,3,20,2,599.99,0.1,539.991
508,1,8,1,1799.99,0.05,1709.99
508,2,2,2,749.99,0.05,712.49
508,3,10,2,1549.0,0.05,1471.55
508,4,25,1,499.99,0.07,464.991
509,1,23,2,299.99,0.2,239.992
509,2,4,2,2899.99,0.05,2754.99
510,1,17,1,429.0,0.1,386.1
511,1,22,2,269.99,0.05,256.49
511,2,13,1,269.99,0.1,242.991
512,1,21,1,269.99,0.07,251.091
513,1,7,1,3999.99,0.07,3719.991
513,2,13,1,269.99,0.2,215.992
513,3,23,1,299.99,0.07,278.991
514,1,18,2,449.0,0.2,359.2
514,2,17,2,429.0,0.07,398.97
515,1,8,1,1799.99,0.07,1673.991
515,2,5,1,1320.99,0.1,1188.891
515,3,25,2,499.99,0.07,464.991
515,4,6,2,469.99,0.2,375.992
516,1,7,1,3999.99,0.05,3799.99
516,2,5,2,1320.99,0.1,1188.891
517,1,21,2,269.99,0.07,251.091
518,1,16,2,599.99,0.2,479.992
518,2,5,2,1320.99,0.05,1254.94
518,3,25,2,499.99,0.05,474.99
518,4,15,2,529.99,0.2,423.992
518,5,11,2,1680.99,0.07,1563.321
519,1,6,1,469.99,0.07,437.091
519,2,16,1,599.99,0.1,539.991
519,3,23,2,299.99,0.05,284.99
519,4,18,2,449.0,0.2,359.2
519,5,7,1,3999.99,0.05,3799.99
520,1,26,1,599.99,0.1,539.991
520,2,24,1,549.99,0.2,439.992
520,3,10,1,1549.0,0.07,1440.57
521,1,5,1,1320.99,0.2,1056.792
521,2,14,1,269.99,0.2,215.992
522,1,4,2,2899.99,0.07,2696.991
522,2,22,2,269.99,0.07,251.091
522,3,21,1,269.99,0.05,256.49
523,1,12,1,549.99,0.2,439.992
523,2,20,1,599.99,0.05,569.99
523,3,5,2,1320.99,0.1,1188.891
523,4,16,2,599.99,0.07,557.991
524,1,11,1,1680.99,0.07,1563.321
524,2,2,1,749.99,0.05,712.49
524,3,9,1,2999.99,0.2,2399.992
524,4,3,2,999.99,0.07,929.991
524,5,26,1,599.99,0.05,569.99
525,1,9,2,2999.99,0.07,2789.991
525,2,6,2,469.99,0.07,437.091
525,3,10,1,1549.0,0.1,1394.1
526,1,3,2,999.99,0.1,899.991
526,2,8,1,1799.99,0.1,1619.991
526,3,21,1,269.99,0.05,256.49
526,4,15,1,529.99,0.07,492.891
527,1,18,2,449.0,0.07,417.57
527,2,4,1,2899.99,0.2,2319.992
527,3,19,1,449.0,0.1,404.1
527,4,9,2,2999.99,0.2,2399.992
528,1,21,2,269.99,0.05,256.49
529,1,12,2,549.99,0.07,511.491
530,1,2,2,749.99,0.05,712.49
530,2,4,1,2899.99,0.07,2696.991
530,3,6,2,469.99,0.2,375.992
531,1,6,1,469.99,0.2,375.992
531,2,12,2,549.99,0.2,439.992
531,3,25,1,499.99,0.07,464.991
532,1,17,2,429.0,0.07,398.97
532,2,16,2,599.99,0.2,479.992
532,3,12,1,549.99,0.1,494.991
533,1,4,1,2899.99,0.2,2319.992
533,2,12,2,549.99,0.1,494.991
533,3,10,1,1549.0,0.2,1239.2
533,4,25,1,499.99,0.05,474.99
534,1,21,2,269.99,0.05,256.49
534,2,9,2,2999.99,0.05,2849.99
534,3,2,1,749.99,0.07,697.491
534,4,24,2,549.99,0.1,494.991
535,1,24,1,549.99,0.05,522.49
535,2,15,1,529.99,0.1,476.991
535,3,22,2,269.99,0.1,242.991
536,1,22,1,269.99,0.1,242.991
536,2,2,1,749.99,0.1,674.991
536,3,12,2,549.99,0.05,522.49
536,4,14,1,269.99,0.07,251.091
537,1,10,1,1549.0,0.05,1471.55
537,2,26,1,599.99,0.05,569.99
537,3,17,2,429.0,0.1,386.1
537,4,25,2,499.99,0.2,399.992
538,1,2,2,749.99,0.2,599.992
539,1,9,2,2999.99,0.1,2699.991
539,2,23,1,299.99,0.05,284.99
539,3,21,2,269.99,0.07,251.091
540,1,19,1,449.0,0.1,404.1
540,2,26,2,599.99,0.1,539.991
540,3,23,2,299.99,0.07,278.991
541,1,22,2,269.99,0.05,256.49
542,1,16,2,599.99,0.2,479.992
542,2,9,1,2999.99,0.1,2699.991
542,3,20,1,599.99,0.1,539.991
542,4,19,2,449.0,0.2,359.2
543,1,25,1,499.99,0.2,399.992
543,2,18,1,449.0,0.2,359.2
543,3,26,2,599.99,0.05,569.99
544,1,12,1,549.99,0.05,522.49
544,2,17,1,429.0,0.1,386.1
544,3,21,1,269.99,0.05,256.49
545,1,25,2,499.99,0.2,399.992
545,2,6,1,469.99,0.07,437.091
545,3,24,1,549.99,0.2,439.992
545,4,20,2,599.99,0.07,557.991
546,1,17,2,429.0,0.05,407.55
546,2,8,1,1799.99,0.1,1619.991
546,3,18,2,449.0,0.07,417.57
547,1,11,2,1680.99,0.05,1596.94
547,2,9,1,2999.99,0.2,2399.992
547,3,5,1,1320.99,0.1,1188.891
548,1,8,1,1799.99,0.1,1619.991
548,2,11,2,1680.99,0.07,1563.321
549,1,15,1,529.99,0.07,492.891
549,2,16,1,599.99,0.05,569.99
549,3,3,1,999.99,0.07,929.991
549,4,7,1,3999.99,0.05,3799.99
549,5,13,2,269.99,0.1,242.991
550,1,4,1,2899.99,0.05,2754.99
551,1,16,1,599.99,0.05,569.99
551,2,26,1,599.99,0.07,557.991
551,3,11,2,1680.99,0.2,1344.792
551,4,15,2,529.99,0.2,423.992
552,1,23,1,299.99,0.2,239.992
552,2,2,1,749.99,0.2,599.992
552,3,24,1,549.99,0.2,439.992
552,4,18,1,449.0,0.1,404.1
552,5,19,2,449.0,0.2,359.2
553,1,24,1,549.99,0.1,494.991
553,2,18,2,449.0,0.07,417.57
553,3,12,1,549.99,0.07,511.491
554,1,3,2,999.99,0.07,929.991
554,2,22,1,269.99,0.05,256.49
554,3,4,2,2899.99,0.2,2319.992
555,1,8,1,1799.99,0.2,1439.992
555,2,7,1,3999.99,0.1,3599.991
555,3,20,2,599.99,0.07,557.991
556,1,16,1,599.99,0.1,539.991
556,2,4,2,2899.99,0.2,2319.992
557,1,9,2,2999.99,0.1,2699.991
557,2,10,1,1549.0,0.1,1394.1
558,1,7,1,3999.99,0.07,3719.991
558,2,16,1,599.99,0.07,557.991
558,3,9,1,2999.99,0.1,2699.991
558,4,21,2,269.99,0.05,256.49
558,5,10,2,1549.0,0.07,1440.57
559,1,15,2,529.99,0.1,476.991
559,2,6,1,469.99,0.1,422.991
559,3,7,2,3999.99,0.07,3719.991
560,1,16,1,599.99,0.05,569.99
560,2,26,2,599.99,0.1,539.991
561,1,15,2,529.99,0.05,503.49
561,2,18,1,449.0,0.05,426.55
561,3,5,1,1320.99,0.05,1254.94
561,4,17,2,429.0,0.07,398.97
562,1,25,2,499.99,0.07,464.991
562,2,26,1,599.99,0.05,569.99
563,1,6,2,469.99,0.1,422.991
563,2,19,1,449.0,0.05,426.55
563,3,13,2,269.99,0.1,242.991
564,1,4,1,2899.99,0.2,2319.992
564,2,15,1,529.99,0.2,423.992
565,1,18,1,449.0,0.2,359.2
565,2,25,2,499.99,0.1,449.991
565,3,9,1,2999.99,0.05,2849.99
565,4,17,1,429.0,0.1,386.1
566,1,24,2,549.99,0.07,511.491
566,2,7,2,3999.99,0.2,3199.992
566,3,8,1,1799.99,0.1,1619.991
566,4,21,2,269.99,0.2,215.992
567,1,9,1,2999.99,0.2,2399.992
567,2,5,1,1320.99,0.07,1228.521
568,1,5,1,1320.99,0.05,1254.94
568,2,10,1,1549.0,0.05,1471.55
569,1,16,1,599.99,0.05,569.99
569,2,24,2,549.99,0.1,494.991
570,1,18,1,449.0,0.07,417.57
570,2,24,2,549.99,0.1,494.991
570,3,3,2,999.99,0.2,799.992
570,4,11,1,1680.99,0.1,1512.891
570,5,16,1,599.99,0.05,569.99
571,1,4,1,2899.99,0.05,2754.99
571,2,9,1,2999.99,0.1,2699.991
572,1,3,1,999.99,0.05,949.99
572,2,13,2,269.99,0.1,242.991
572,3,11,2,1680.99,0.2,1344.792
573,1,2,1,749.99,0.2,599.992
574,1,26,1,599.99,0.05,569.99
574,2,13,2,269.99,0.1,242.991
574,3,12,2,549.99,0.1,494.991
574,4,23,2,299.99,0.1,269.991
574,5,11,2,1680.99,0.05,1596.94
575,1,4,2,2899.99,0.07,2696.991
575,2,12,1,549.99,0.2,439.992
576,1,9,1,2999.99,0.1,2699.991
577,1,3,2,999.99,0.2,799.992
578,1,21,1,269.99,0.07,251.091
578,2,25,2,499.99,0.2,399.992
578,3,18,2,449.0,0.05,426.55
578,4,8,2,1799.99,0.2,1439.992
579,1,7,2,3999.99,0.05,3799.99
579,2,6,1,469.99,0.2,375.992
580,1,16,2,599.99,0.2,479.992
580,2,15,1,529.99,0.07,492.891
580,3,21,2,269.99,0.2,215.992
580,4,9,2,2999.99,0.07,2789.991
580,5,19,1,449.0,0.2,359.2
581,1,8,2,1799.99,0.07,1673.991
582,1,10,2,1549.0,0.2,1239.2
582,2,17,2,429.0,0.07,398.97
583,1,15,2,529.99,0.2,423.992
584,1,19,1,449.0,0.07,417.57
584,2,23,1,299.99,0.07,278.991
584,3,15,1,529.99,0.1,476.991
584,4,22,1,269.99,0.05,256.49
584,5,8,2,1799.99,0.07,1673.991
585,1,10,1,1549.0,0.2,1239.2
585,2,18,2,449.0,0.2,359.2
585,3,15,1,529.99,0.05,503.49
585,4,12,2,549.99,0.07,511.491
586,1,11,2,1680.99,0.1,1512.891
586,2,23,2,299.99,0.2,239.992
587,1,24,1,549.99,0.05,522.49
587,2,23,1,299.99,0.05,284.99
587,3,18,1,449.0,0.05,426.55
587,4,21,1,269.99,0.2,215.992
588,1,10,2,1549.0,0.07,1440.57
588,2,23,1,299.99,0.2,239.992
589,1,15,2,529.99,0.05,503.49
590,1,2,2,749.99,0.1,674.991
590,2,20,1,599.99,0.07,557.991
590,3,8,2,1799.99,0.05,1709.99
590,4,5,2,1320.99,0.1,1188.891
590,5,24,1,549.99,0.1,494.991
591,1,16,2,599.99,0.05,569.99
591,2,25,2,499.99,0.05,474.99
591,3,2,2,749.99,0.1,674.991
592,1,21,2,269.99,0.1,242.991
592,2,16,1,599.99,0.05,569.99
592,3,18,2,449.0,0.07,417.57
593,1,3,2,999.99,0.1,899.991
593,2,25,1,499.99,0.07,464.991
594,1,26,1,599.99,0.1,539.991
594,2,21,2,269.99,0.05,256.49
595,1,4,1,2899.99,0.07,2696.991
595,2,19,2,449.0,0.07,417.57
595,3,3,1,999.99,0.07,929.991
595,4,10,1,1549.0,0.07,1440.57
595,5,26,2,599.99,0.05,569.99
596,1,5,1,1320.99,0.05,1254.94
596,2,23,2,299.99,0.1,269.991
596,3,9,1,2999.99,0.05,2849.99
597,1,17,2,429.0,0.2,343.2
597,2,8,1,1799.99,0.07,1673.991
598,1,4,2,2899.99,0.05,2754.99
598,2,16,2,599.99,0.07,557.991
598,3,14,1,269.99,0.1,242.991
599,1,9,2,2999.99,0.05,2849.99
599,2,22,2,269.99,0.2,215.992
599,3,23,1,299.99,0.07,278.991
599,4,10,2,1549.0,0.1,1394.1
600,1,26,2,599.99,0.07,557.991
600,2,4,1,2899.99,0.2,2319.992
600,3,18,2,449.0,0.07,417.57
601,1,12,2,549.99,0.2,439.992
602,1,15,2,529.99,0.05,503.49
602,2,5,2,1320.99,0.07,1228.521
603,1,12,1,549.99,0.07,511.491
603,2,4,1,2899.99,0.1,2609.991
604,1,10,2,1549.0,0.07,1440.57
604,2,9,2,2999.99,0.2,2399.992
605,1,19,1,449.0,0.07,417.57
605,2,25,2,499.99,0.05,474.99
605,3,13,2,269.99,0.2,215.992
605,4,11,1,1680.99,0.2,1344.792
606,1,6,2,469.99,0.2,375.992
606,2,18,2,449.0,0.05,426.55
607,1,11,2,1680.99,0.2,1344.792
607,2,26,2,599.99,0.2,479.992
607,3,14,1,269.99,0.07,251.091
608,1,4,2,2899.99,0.2,2319.992
608,2,7,2,3999.99,0.1,3599.991
608,3,24,1,549.99,0.1,494.991
609,1,10,1,1549.0,0.07,1440.57
609,2,7,1,3999.99,0.1,3599.991
609,3,22,2,269.99,0.1,242.991
609,4,5,1,1320.99,0.1,1188.891
610,1,26,1,599.99,0.1,539.991
610,2,24,1,549.99,0.07,511.491
610,3,18,2,449.0,0.07,417.57
610,4,3,1,999.99,0.07,929.991
610,5,8,1,1799.99,0.1,1619.991
611,1,16,2,599.99,0.07,557.991
612,1,13,1,269.99,0.1,242.991
612,2,14,1,269.99,0.1,242.991
612,3,17,1,429.0,0.07,398.97
612,4,20,1,599.99,0.2,479.992
613,1,9,2,2999.99,0.1,2699.991
613,2,18,2,449.0,0.05,426.55
613,3,12,1,549.99,0.07,511.491
614,1,18,1,449.0,0.1,404.1
614,2,21,1,269.99,0.05,256.49
615,1,11,1,1680.99,0.07,1563.321
615,2,23,1,299.99,0.05,284.99
615,3,6,2,469.99,0.1,422.991
615,4,19,2,449.0,0.1,404.1
616,1,24,1,549.99,0.2,439.992
616,2,16,2,599.99,0.2,479.992
617,1,15,2,529.99,0.2,423.992
617,2,11,2,1680.99,0.07,1563.321
618,1,17,2,429.0,0.1,386.1
618,2,11,1,1680.99,0.07,1563.321
619,1,25,1,499.99,0.07,464.991
620,1,5,2,1320.99,0.2,1056.792
621,1,17,2,429.0,0.07,398.97
622,1,9,2,2999.99,0.07,2789.991
622,2,18,1,449.0,0.1,404.1
622,3,10,1,1549.0,0.2,1239.2
622,4,25,1,499.99,0.07,464.991
623,1,8,1,1799.99,0.07,1673.991
624,1,21,2,269.99,0.05,256.49
624,2,16,1,599.99,0.07,557.991
624,3,22,1,269.99,0.07,251.091
624,4,14,2,269.99,0.2,215.992
625,1,17,1,429.0,0.07,398.97
625,2,11,2,1680.99,0.2,1344.792
625,3,26,1,599.99,0.07,557.991
625,4,23,2,299.99,0.1,269.991
626,1,15,1,529.99,0.2,423.992
627,1,19,1,449.0,0.07,417.57
627,2,9,2,2999.99,0.2,2399.992
627,3,26,1,599.99,0.07,557.991
628,1,15,2,529.99,0.1,476.991
629,1,19,1,449.0,0.05,426.55
629,2,5,2,1320.99,0.05,1254.94
629,3,23,2,299.99,0.1,269.991
629,4,14,2,269.99,0.05,256.49
629,5,6,2,469.99,0.1,422.991
630,1,5,1,1320.99,0.05,1254.94
630,2,25,1,499.99,0.1,449.991
630,3,18,2,449.0,0.1,404.1
630,4,21,2,269.99,0.07,251.091
631,1,24,2,549.99,0.07,511.491
631,2,15,2,529.99,0.07,492.891
632,1,25,1,499.99,0.2,399.992
632,2,11,2,1680.99,0.1,1512.891
632,3,15,1,529.99,0.07,492.891
632,4,6,1,469.99,0.05,446.49
632,5,22,2,269.99,0.1,242.991
633,1,12,2,549.99,0.05,522.49
633,2,13,2,269.99,0.2,215.992
633,3,5,2,1320.99,0.2,1056.792
633,4,10,2,1549.0,0.2,1239.2
634,1,4,2,2899.99,0.05,2754.99
634,2,12,1,549.99,0.1,494.991
635,1,4,1,2899.99,0.05,2754.99
636,1,85,2,329.99,0.2,263.992
637,1,9,1,2999.99,0.1,2699.991
637,2,106,2,449.99,0.1,404.991
638,1,103,1,551.99,0.05,524.39
638,2,56,1,5499.99,0.2,4399.992
638,3,53,2,749.99,0.05,712.49
639,1,15,1,529.99,0.07,492.891
639,2,73,1,749.99,0.05,712.49
639,3,72,1,619.99,0.05,588.99
639,4,61,2,4999.99,0.1,4499.991
640,1,106,2,449.99,0.05,427.49
640,2,32,1,469.99,0.07,437.091
640,3,30,1,999.99,0.07,929.991
640,4,76,2,299.99,0.07,278.991
640,5,109,2,416.99,0.2,333.592
641,1,15,1,529.99,0.05,503.49
641,2,62,1,3499.99,0.2,2799.992
641,3,64,1,489.99,0.2,391.992
642,1,68,2,449.99,0.07,418.491
643,1,53,1,749.99,0.05,712.49
644,1,9,1,2999.99,0.07,2789.991
645,1,99,1,299.99,0.07,278.991
645,2,42,2,2299.99,0.05,2184.99
645,3,6,1,469.99,0.05,446.49
645,4,47,2,5299.99,0.07,4928.991
645,5,21,2,269.99,0.07,251.091
646,1,15,2,529.99,0.2,423.992
646,2,4,1,2899.99,0.07,2696.991
646,3,95,1,299.99,0.05,284.99
646,4,12,1,549.99,0.2,439.992
647,1,25,2,499.99,0.07,464.991
647,2,13,1,269.99,0.1,242.991
648,1,24,1,549.99,0.07,511.491
649,1,97,2,349.99,0.1,314.991
649,2,90,1,209.99,0.07,195.291
649,3,11,2,1680.99,0.1,1512.891
649,4,78,1,647.99,0.05,615.59
650,1,3,1,999.99,0.2,799.992
651,1,79,1,402.99,0.1,362.691
651,2,85,1,329.99,0.05,313.49
651,3,102,2,489.99,0.05,465.49
651,4,94,2,249.99,0.05,237.49
652,1,102,1,489.99,0.1,440.991
652,2,62,2,3499.99,0.2,2799.992
652,3,67,2,250.99,0.2,200.792
652,4,23,1,299.99,0.1,269.991
652,5,74,1,439.99,0.05,417.99
653,1,6,1,469.99,0.07,437.091
653,2,43,1,5299.99,0.1,4769.991
653,3,2,2,749.99,0.1,674.991
653,4,80,1,761.99,0.2,609.592
653,5,88,2,189.99,0.07,176.691
654,1,9,1,2999.99,0.1,2699.991
654,2,95,1,299.99,0.1,269.991
654,3,110,2,470.99,0.07,438.021
654,4,97,2,349.99,0.07,325.491
655,1,67,1,250.99,0.1,225.891
656,1,83,1,149.99,0.1,134.991
656,2,22,1,269.99,0.07,251.091
656,3,33,2,469.99,0.05,446.49
657,1,52,1,875.99,0.05,832.19
657,2,54,2,3199.99,0.05,3039.99
658,1,49,2,3499.99,0.2,2799.992
658,2,29,1,999.99,0.05,949.99
658,3,9,1,2999.99,0.05,2849.99
659,1,42,2,2299.99,0.05,2184.99
659,2,39,2,1499.99,0.07,1394.991
659,3,70,1,659.99,0.05,626.99
659,4,61,2,4999.99,0.07,4649.991
660,1,30,1,999.99,0.2,799.992
660,2,59,2,2599.99,0.07,2417.991
660,3,47,2,5299.99,0.05,5034.99
660,4,29,2,999.99,0.2,799.992
661,1,63,2,3499.99,0.07,3254.991
661,2,22,2,269.99,0.05,256.49
662,1,55,2,2699.99,0.1,2429.991
662,2,95,2,299.99,0.2,239.992
662,3,102,2,489.99,0.07,455.691
662,4,22,1,269.99,0.07,251.091
662,5,106,2,449.99,0.07,418.491
663,1,41,2,1469.99,0.05,1396.49
663,2,17,2,429.0,0.2,343.2
663,3,94,1,249.99,0.05,237.49
663,4,71,1,416.99,0.07,387.801
663,5,106,1,449.99,0.2,359.992
664,1,52,2,875.99,0.07,814.671
664,2,5,1,1320.99,0.07,1228.521
664,3,50,1,5999.99,0.2,4799.992
664,4,101,2,339.99,0.2,271.992
664,5,47,1,5299.99,0.07,4928.991
665,1,58,1,4999.99,0.07,4649.991
665,2,42,2,2299.99,0.2,1839.992
665,3,25,2,499.99,0.05,474.99
666,1,98,2,489.99,0.2,391.992
666,2,39,1,1499.99,0.05,1424.99
667,1,79,1,402.99,0.2,322.392
667,2,84,1,109.99,0.1,98.991
667,3,3,1,999.99,0.2,799.992
667,4,99,1,299.99,0.1,269.991
667,5,85,1,329.99,0.05,313.49
668,1,48,2,1499.99,0.05,1424.99
668,2,19,2,449.0,0.1,404.1
669,1,16,2,599.99,0.07,557.991
669,2,72,1,619.99,0.07,576.591
670,1,108,1,449.99,0.1,404.991
670,2,28,1,2499.99,0.07,2324.991
670,3,104,2,481.99,0.2,385.592
670,4,45,2,869.99,0.05,826.49
671,1,30,1,999.99,0.05,949.99
671,2,69,1,416.99,0.05,396.141
671,3,55,1,2699.99,0.2,2159.992
671,4,4,1,2899.99,0.07,2696.991
671,5,109,2,416.99,0.07,387.801
672,1,51,2,6499.99,0.07,6044.991
672,2,96,2,349.99,0.2,279.992
672,3,48,2,1499.99,0.07,1394.991
673,1,66,1,250.99,0.2,200.792
673,2,38,1,549.99,0.2,439.992
673,3,5,1,1320.99,0.07,1228.521
673,4,13,1,269.99,0.1,242.991
674,1,26,2,599.99,0.2,479.992
675,1,17,1,429.0,0.05,407.55
675,2,89,2,209.99,0.05,199.49
675,3,19,1,449.0,0.07,417.57
675,4,32,1,469.99,0.2,375.992
676,1,70,1,659.99,0.2,527.992
676,2,104,2,481.99,0.07,448.251
676,3,24,1,549.99,0.1,494.991
676,4,29,1,999.99,0.2,799.992
677,1,75,1,599.99,0.07,557.991
677,2,7,2,3999.99,0.07,3719.991
677,3,105,2,533.99,0.07,496.611
677,4,91,2,349.99,0.05,332.49
677,5,54,2,3199.99,0.1,2879.991
678,1,52,2,875.99,0.05,832.19
678,2,37,2,379.99,0.07,353.391
679,1,15,2,529.99,0.2,423.992
679,2,83,2,149.99,0.05,142.49
680,1,81,2,1099.99,0.05,1044.991
680,2,7,1,3999.99,0.2,3199.992
680,3,50,1,5999.99,0.07,5579.991
681,1,82,1,659.99,0.05,626.99
681,2,63,1,3499.99,0.07,3254.991
681,3,61,1,4999.99,0.2,3999.992
681,4,6,2,469.99,0.05,446.49
681,5,30,1,999.99,0.07,929.991
682,1,39,1,1499.99,0.2,1199.992
682,2,60,2,1559.99,0.2,1247.992
682,3,99,1,299.99,0.2,239.992
683,1,2,2,749.99,0.1,674.991
684,1,56,1,5499.99,0.07,5114.991
684,2,33,1,469.99,0.1,422.991
685,1,59,1,2599.99,0.05,2469.99
685,2,48,2,1499.99,0.05,1424.99
685,3,107,1,416.99,0.05,396.141
685,4,98,2,489.99,0.2,391.992
685,5,56,2,5499.99,0.05,5224.99
686,1,16,1,599.99,0.2,479.992
686,2,30,1,999.99,0.1,899.991
686,3,88,2,189.99,0.2,151.992
686,4,19,2,449.0,0.2,359.2
686,5,104,1,481.99,0.2,385.592
687,1,48,2,1499.99,0.05,1424.99
687,2,95,1,299.99,0.07,278.991
687,3,5,2,1320.99,0.2,1056.792
687,4,83,1,149.99,0.07,139.491
688,1,8,1,1799.99,0.1,1619.991
688,2,88,1,189.99,0.05,180.49
689,1,33,2,469.99,0.1,422.991
690,1,84,1,109.99,0.2,87.992
690,2,11,2,1680.99,0.07,1563.321
690,3,85,1,329.99,0.05,313.49
690,4,109,2,416.99,0.2,333.592
691,1,23,2,299.99,0.05,284.99
691,2,5,2,1320.99,0.1,1188.891
691,3,55,2,2699.99,0.2,2159.992
691,4,20,1,599.99,0.2,479.992
692,1,59,1,2599.99,0.2,2079.992
692,2,75,1,599.99,0.07,557.991
692,3,15,2,529.99,0.07,492.891
692,4,56,2,5499.99,0.1,4949.991
693,1,104,2,481.99,0.2,385.592
693,2,13,1,269.99,0.2,215.992
693,3,5,2,1320.99,0.05,1254.94
693,4,31,1,1632.99,0.07,1518.681
694,1,48,1,1499.99,0.2,1199.992
694,2,39,1,1499.99,0.05,1424.99
694,3,55,2,2699.99,0.1,2429.991
694,4,103,2,551.99,0.2,441.592
694,5,45,2,869.99,0.1,782.991
695,1,82,2,659.99,0.1,593.991
695,2,57,2,1999.99,0.2,1599.992
696,1,88,2,189.99,0.07,176.691
696,2,7,1,3999.99,0.1,3599.991
696,3,45,1,869.99,0.07,809.091
697,1,5,2,1320.99,0.05,1254.94
698,1,96,1,349.99,0.07,325.491
698,2,12,1,549.99,0.07,511.491
698,3,40,2,4999.99,0.05,4749.99
699,1,106,2,449.99,0.1,404.991
699,2,48,1,1499.99,0.07,1394.991
699,3,31,1,1632.99,0.2,1306.392
699,4,24,2,549.99,0.1,494.991
699,5,82,2,659.99,0.2,527.992
700,1,7,2,3999.99,0.05,3799.99
700,2,63,1,3499.99,0.2,2799.992
701,1,84,1,109.99,0.05,104.49
702,1,25,2,499.99,0.05,474.99
702,2,104,1,481.99,0.1,433.791
702,3,3,2,999.99,0.07,929.991
703,1,45,2,869.99,0.2,695.992
703,2,66,2,250.99,0.05,238.44
703,3,72,1,619.99,0.2,495.992
703,4,4,2,2899.99,0.2,2319.992
704,1,10,2,1549.0,0.05,1471.55
704,2,62,1,3499.99,0.2,2799.992
704,3,100,2,489.99,0.07,455.691
705,1,61,1,4999.99,0.1,4499.991
706,1,27,1,999.99,0.1,899.991
706,2,23,2,299.99,0.05,284.99
706,3,60,1,1559.99,0.2,1247.992
707,1,106,2,449.99,0.05,427.49
707,2,100,1,489.99,0.07,455.691
707,3,11,2,1680.99,0.1,1512.891
707,4,26,2,599.99,0.1,539.991
708,1,6,1,469.99,0.07,437.091
708,2,47,1,5299.99,0.1,4769.991
708,3,34,2,469.99,0.2,375.992
709,1,55,2,2699.99,0.05,2564.99
709,2,101,2,339.99,0.07,316.191
709,3,48,1,1499.99,0.07,1394.991
710,1,42,1,2299.99,0.05,2184.99
710,2,60,2,1559.99,0.2,1247.992
710,3,39,2,1499.99,0.2,1199.992
710,4,57,1,1999.99,0.2,1599.992
710,5,28,1,2499.99,0.05,2374.99
711,1,5,2,1320.99,0.05,1254.94
711,2,95,2,299.99,0.2,239.992
711,3,72,2,619.99,0.05,588.99
712,1,44,2,539.99,0.2,431.992
712,2,74,2,439.99,0.1,395.991
712,3,35,1,832.99,0.2,666.392
712,4,76,1,299.99,0.2,239.992
712,5,4,2,2899.99,0.05,2754.99
713,1,93,2,209.99,0.2,167.992
713,2,97,2,349.99,0.1,314.991
713,3,53,1,749.99,0.07,697.491
713,4,108,2,449.99,0.07,418.491
714,1,92,2,209.99,0.2,167.992
715,1,61,2,4999.99,0.1,4499.991
715,2,50,1,5999.99,0.2,4799.992
716,1,111,2,470.99,0.1,423.891
716,2,93,2,209.99,0.07,195.291
716,3,79,1,402.99,0.1,362.691
716,4,4,2,2899.99,0.05,2754.99
717,1,56,2,5499.99,0.05,5224.99
717,2,93,1,209.99,0.2,167.992
718,1,92,2,209.99,0.07,195.291
718,2,40,2,4999.99,0.07,4649.991
718,3,64,2,489.99,0.1,440.991
